landslide,slope,aspect,elevation,curvature,twi,rainfall,ndvi,soil_type,lithology,lulc,dist_roads,dist_streams,dist_faults
0,24.16,312.12,2295.0,-1.616,5.853,1455.6,0.875,Cambisols,Limestone,Forest,970.29,213.59,7301.63
0,26.94,202.14,1869.0,-2.438,7.561,1502.9,0.631,Cambisols,Granite,Scrub,404.39,316.66,12197.77
0,27.09,41.79,4606.0,0.295,7.348,1177.5,0.012,Leptosols,Gneiss,Barren,7019.44,196.18,11959.23
0,23.39,135.9,1878.0,-2.349,7.646,1812.7,0.469,Leptosols,Phyllite,Agriculture,335.91,23.14,1499.66
0,25.15,21.46,1809.0,0.916,6.223,2108.2,1.0,Regosols,Quartzite,Forest,656.3,1595.25,3959.46
0,18.72,128.04,944.0,-1.33,7.342,2041.1,0.676,Regosols,Shale,Forest,908.16,29.91,1842.87
1,25.81,157.64,2753.0,-1.37,6.275,2108.2,0.591,Regosols,Shale,Scrub,151.13,194.98,5892.91
1,24.48,158.87,871.0,-5.429,7.387,2000.6,0.423,Regosols,Conglomerate,Agriculture,1105.76,108.03,628.78
0,29.69,333.54,702.0,5.472,2.915,2075.6,0.93,Cambisols,Quartzite,Scrub,1271.51,913.27,3021.69
0,45.46,20.05,1776.0,-1.481,6.446,1502.9,0.247,Cambisols,Limestone,Agriculture,373.33,39.65,2107.05
1,33.79,227.0,1143.0,-2.505,6.62,2108.2,0.815,Cambisols,,Scrub,705.69,289.62,3682.29
0,52.74,116.3,4209.0,-0.116,4.859,988.1,0.437,Leptosols,Gneiss,Grassland,477.56,1822.18,3521.53
0,12.83,78.61,759.0,1.328,5.749,2087.3,1.0,Cambisols,Sandstone,Scrub,3915.92,251.55,8871.57
0,33.22,138.82,3399.0,0.888,4.829,1132.9,0.198,Leptosols,Quartzite,Barren,7437.34,952.88,1470.3
1,33.09,228.77,2083.0,-3.956,7.206,1777.2,0.348,Regosols,Phyllite,Scrub,300.06,261.41,101.5
0,16.79,38.31,852.0,0.558,5.652,1964.2,0.932,Cambisols,Shale,Forest,2139.27,347.01,749.77
0,25.46,134.17,4861.0,1.008,5.672,1782.4,0.504,Leptosols,Schist,Forest,7063.63,73.76,1016.57
0,20.39,263.8,1729.0,-2.794,8.765,2151.2,0.773,Luvisols,Granite,Forest,36.71,91.43,3139.4
0,30.25,9.79,2094.0,1.276,6.262,1706.0,0.525,Regosols,Limestone,Forest,267.29,331.45,6732.75
0,44.39,131.17,1973.0,-0.872,5.957,1706.0,0.256,Luvisols,Shale,Agriculture,379.06,70.97,319.05
0,9.6,17.92,2679.0,-1.658,7.424,1371.6,0.272,Leptosols,Gneiss,Grassland,2453.25,279.02,667.57
0,19.83,107.8,2270.0,-1.362,6.727,1761.1,0.576,Cambisols,Phyllite,Agriculture,1085.17,237.55,3633.53
0,19.16,254.72,3242.0,1.325,5.944,1429.8,-0.028,Regosols,Quartzite,Barren,3041.54,38.02,3560.22
0,48.24,235.41,2265.0,-1.226,3.973,2288.3,0.939,Regosols,Limestone,Forest,773.02,1046.84,3689.61
1,37.51,53.25,2416.0,-1.083,6.414,2429.7,0.194,Cambisols,Granite,Barren,68.41,267.42,1952.12
0,43.43,102.87,1487.0,-0.147,3.881,1954.2,0.659,Regosols,Granite,Forest,571.98,250.69,1486.4
0,42.07,55.23,989.0,4.28,2.671,2087.3,1.0,Regosols,Conglomerate,Forest,197.17,1780.12,4363.94
1,29.73,324.61,1410.0,-3.592,6.965,1979.2,0.48,Regosols,Shale,Scrub,97.81,118.86,5327.34
0,21.96,125.93,4085.0,-0.191,6.435,1132.9,0.787,Glacier,Gneiss,Forest,9928.46,119.79,2141.98
0,25.46,83.34,1160.0,-1.682,7.011,2041.1,0.692,Regosols,Shale,Agriculture,266.2,33.92,5530.45
0,30.26,81.49,2454.0,-0.556,5.887,1310.2,0.346,Regosols,Gneiss,Grassland,8643.58,276.62,5030.47
0,46.94,142.65,4529.0,-0.454,7.065,1514.4,0.612,Regosols,Granite,Grassland,5249.05,232.61,2390.32
0,49.26,52.29,2068.0,4.532,4.57,1921.7,0.67,Cambisols,Phyllite,Forest,433.62,246.6,1351.33
0,26.64,31.15,536.0,0.339,6.652,1743.9,0.948,Regosols,Shale,Forest,589.86,224.63,3177.59
0,16.75,233.36,859.0,4.995,3.747,1845.5,0.434,Regosols,Sandstone,Agriculture,396.39,873.8,3193.67
0,10.95,135.66,1187.0,-3.035,8.411,2433.2,0.738,Luvisols,Sandstone,Scrub,553.78,198.47,1532.19
0,11.34,4.37,1839.0,-0.507,8.763,1801.2,0.076,Leptosols,Schist,Barren,1623.44,24.61,250.03
0,42.44,158.32,870.0,2.146,4.359,2151.2,-0.221,Regosols,Phyllite,Barren,665.55,554.31,349.59
0,34.45,88.23,249.0,-1.421,6.73,1743.9,1.0,Luvisols,Phyllite,Forest,1542.84,24.52,1364.99
0,2.49,66.53,180.0,-0.206,9.698,1432.6,0.483,Fluvisols,Sandstone,Agriculture,144.35,272.27,1222.08
0,11.17,304.52,858.0,2.199,5.253,2238.0,0.746,Cambisols,Sandstone,Agriculture,627.43,683.56,575.44
0,24.83,239.57,870.0,3.55,4.73,1845.5,0.434,Regosols,Sandstone,Agriculture,643.92,840.03,920.34
1,33.14,208.57,2380.0,0.508,5.165,1102.0,-0.137,Regosols,Gneiss,Barren,7014.99,112.09,3708.88
1,36.99,148.22,821.0,-5.304,6.463,2345.3,0.747,Cambisols,Sandstone,Forest,1121.55,239.9,2546.09
0,43.14,78.47,5855.0,-1.435,5.494,1429.8,-0.197,Leptosols,Quartzite,Snow,3835.87,610.53,213.21
0,16.13,40.01,3347.0,1.291,6.381,1132.9,-0.009,Leptosols,Gneiss,Barren,11584.34,531.63,5529.26
0,33.45,123.98,1302.0,2.331,4.877,2041.1,0.982,Regosols,Conglomerate,Forest,506.16,33.99,56.59
0,50.09,214.94,1510.0,-0.784,4.735,1979.2,0.853,Regosols,Granite,Forest,905.06,940.84,505.99
0,32.7,143.3,3332.0,-3.318,6.023,1782.4,0.749,Leptosols,Gneiss,Forest,277.1,438.11,20245.05
0,18.72,71.82,1131.0,-0.259,4.105,2279.6,0.654,Leptosols,Phyllite,Forest,2487.6,609.67,463.31
1,27.6,43.51,1504.0,-1.984,7.419,2108.2,0.747,Regosols,Granite,Forest,338.8,45.98,2932.05
1,44.91,348.52,1062.0,-1.503,5.9,2331.4,0.657,Regosols,,Agriculture,94.22,462.43,7266.32
0,19.43,255.55,3911.0,-0.468,5.805,1031.6,-0.076,Leptosols,Schist,Barren,4964.6,64.86,159.03
1,34.69,28.97,802.0,-2.083,7.37,2041.1,1.0,Cambisols,Shale,Forest,966.65,2.06,1497.43
0,17.62,128.49,1028.0,-0.909,7.084,2201.8,0.779,Cambisols,Schist,Scrub,5246.7,247.93,1728.88
0,14.89,236.13,955.0,2.337,5.91,1801.2,0.945,Cambisols,Limestone,Forest,1965.18,674.54,121.48
1,26.16,6.25,1457.0,-3.537,7.158,2288.3,0.91,Cambisols,Phyllite,Forest,269.46,855.39,1874.02
0,20.79,21.7,4087.0,0.084,4.74,1310.2,0.352,Leptosols,Granite,Grassland,5387.25,605.86,1123.76
0,34.1,299.89,3934.0,-3.365,7.063,1270.7,0.59,Leptosols,Schist,Forest,2555.58,48.09,7681.52
0,17.78,36.02,3146.0,-1.179,6.652,1213.9,0.307,Leptosols,Granite,Grassland,19307.07,10.11,8622.12
1,38.46,344.72,1586.0,4.305,3.773,2288.3,0.333,,Shale,Agriculture,438.92,781.78,22.2
1,36.3,251.45,1305.0,-3.939,6.312,2151.2,0.796,Cambisols,Shale,Scrub,2937.55,185.37,5086.02
0,38.73,42.41,2582.0,-0.648,6.997,1352.4,0.396,Cambisols,Limestone,Agriculture,464.68,105.85,4610.65
1,35.71,83.6,2046.0,-2.715,5.265,2201.8,0.05,Leptosols,Limestone,Barren,662.58,407.52,5084.31
0,8.75,324.64,256.0,-1.348,9.082,1299.0,0.275,Cambisols,Alluvium,Agriculture,215.82,560.57,9108.27
0,22.13,141.64,2117.0,0.908,5.545,2279.6,1.0,Cambisols,Schist,Forest,1037.54,1201.61,1849.44
1,36.91,171.67,1162.0,1.543,6.444,1529.6,0.543,Regosols,Shale,Agriculture,788.98,332.0,659.69
0,27.93,318.55,3608.0,-2.463,5.829,1141.7,-0.091,Leptosols,Gneiss,Barren,11246.84,864.66,100.76
1,24.04,111.22,874.0,-1.491,8.246,2331.4,0.688,Cambisols,Sandstone,Agriculture,138.62,634.75,2691.23
0,48.04,120.43,3125.0,1.614,3.672,1213.9,-0.052,Leptosols,Gneiss,Barren,19668.99,258.08,1883.28
1,29.77,94.63,1709.0,2.025,6.82,1455.6,0.548,Cambisols,Phyllite,Builtup,93.93,165.78,10513.02
1,31.56,82.09,2463.0,0.462,4.921,2108.3,0.283,Cambisols,Schist,Agriculture,213.48,232.61,1138.15
0,29.68,323.48,4138.0,-0.401,4.801,1213.9,0.245,Regosols,Schist,Grassland,11563.13,948.87,4143.05
0,12.56,21.93,2500.0,-0.509,7.719,2108.3,0.624,Regosols,Schist,Forest,6212.76,86.46,1467.17
1,38.36,249.77,2929.0,-0.443,6.19,1132.9,0.512,Leptosols,Schist,Forest,111.9,176.39,11349.51
1,12.27,81.36,1311.0,0.527,5.538,1939.8,0.514,Cambisols,Limestone,Builtup,467.14,249.06,454.95
0,41.7,313.19,2196.0,-0.894,4.995,1761.1,0.024,,Schist,Barren,273.56,75.93,3620.25
0,30.15,201.29,1438.0,-0.666,6.182,1455.6,0.631,Cambisols,Granite,Scrub,1936.54,26.45,1955.94
0,48.28,51.36,2899.0,1.275,5.534,1270.7,0.026,Cambisols,Gneiss,Barren,12637.01,860.87,1708.02
0,24.52,67.61,1649.0,-1.787,4.994,2301.9,0.771,Cambisols,Schist,Forest,44.23,195.86,1268.47
1,31.43,182.6,1887.0,-1.285,5.847,1492.1,0.629,Leptosols,Schist,Scrub,1292.86,716.53,1635.15
0,29.56,309.88,1464.0,-2.551,4.936,2279.6,0.553,Cambisols,Granite,Scrub,351.9,354.39,6810.48
0,2.56,333.3,360.0,0.032,8.777,1879.0,0.428,Fluvisols,Alluvium,Builtup,23.55,196.26,16919.98
0,3.01,93.66,370.0,-1.13,7.597,1618.8,0.828,Cambisols,Alluvium,Forest,1155.02,994.01,4258.66
0,5.11,320.44,180.0,-0.071,6.397,1879.0,0.337,Fluvisols,Sandstone,Builtup,124.65,109.53,5292.86
0,21.91,146.98,1043.0,-2.124,7.28,1873.8,0.07,Luvisols,Conglomerate,Agriculture,1363.48,84.95,89.03
0,75.0,345.82,4109.0,5.965,1.582,1514.4,-0.14,Leptosols,Schist,Snow,4219.96,282.72,1771.64
1,28.2,253.34,1716.0,1.275,4.916,2288.3,0.605,Regosols,Shale,Forest,113.6,961.09,394.65
1,29.81,29.37,1544.0,-2.418,8.006,1777.2,0.577,Leptosols,Phyllite,Agriculture,535.33,133.34,1592.66
0,17.31,175.61,2924.0,-2.117,6.664,1459.2,0.709,Leptosols,Granite,Forest,2841.48,457.49,435.42
0,5.46,350.08,244.0,0.226,7.748,1348.6,0.91,Fluvisols,Alluvium,Forest,337.31,1041.6,259.05
1,32.87,124.89,776.0,2.588,2.891,2238.0,0.515,Regosols,Sandstone,Builtup,78.43,62.35,11989.5
0,23.99,177.01,2221.0,3.688,4.31,1939.8,0.384,Luvisols,Quartzite,Grassland,388.34,1014.3,1457.08
0,11.86,21.64,845.0,0.217,6.709,2041.1,0.636,Cambisols,Shale,Forest,55.36,325.18,1468.38
0,2.71,119.66,378.0,-0.041,8.668,1333.1,0.884,Fluvisols,Sandstone,Forest,92.13,646.95,1070.4
1,43.39,191.88,916.0,-3.262,7.323,2238.0,0.638,Regosols,Conglomerate,Builtup,239.58,24.61,2794.58
0,39.35,243.72,2269.0,2.299,3.628,1966.5,0.131,Regosols,Limestone,Barren,34.83,88.22,3089.64
0,43.99,343.22,2258.0,0.514,4.753,1964.2,0.355,Cambisols,Schist,Agriculture,885.29,179.75,507.34
1,33.09,47.47,2243.0,1.46,5.823,1502.9,0.243,Cambisols,Schist,Builtup,96.65,515.82,590.26
0,15.58,28.35,1943.0,1.804,2.96,1966.5,0.881,Cambisols,Schist,Scrub,266.7,548.24,7304.08
0,25.71,49.68,1144.0,0.335,6.112,1777.2,0.899,Cambisols,Schist,Forest,78.71,216.43,4097.76
0,40.4,278.38,1603.0,1.872,4.533,1964.3,0.713,Regosols,Schist,Scrub,144.06,853.24,3261.19
0,42.73,26.56,3012.0,-1.034,5.655,1312.7,0.367,Leptosols,Gneiss,Grassland,2303.6,94.8,573.18
0,20.92,180.53,894.0,-1.593,6.672,2238.0,0.77,Luvisols,Sandstone,Forest,2765.09,600.43,1968.32
0,25.39,347.98,797.0,-0.826,5.581,2108.3,0.595,Luvisols,Shale,Scrub,2863.56,242.24,4847.9
0,31.49,349.6,1847.0,-0.786,4.769,1777.2,0.27,Luvisols,Shale,Agriculture,982.63,162.04,646.69
0,29.32,193.11,2295.0,2.734,3.164,2108.2,0.799,Cambisols,Quartzite,Forest,788.79,165.6,9585.69
1,32.31,351.96,940.0,-1.711,5.199,1964.3,0.704,Cambisols,Granite,Scrub,337.21,277.97,2452.14
1,32.31,70.4,1798.0,0.479,4.559,2288.3,0.644,Cambisols,Phyllite,Agriculture,87.58,648.01,7843.49
0,17.7,44.29,1978.0,1.613,6.522,2108.2,0.794,Regosols,Limestone,Forest,854.59,999.94,3421.82
0,16.99,318.41,604.0,0.189,5.121,1879.0,0.342,Fluvisols,Sandstone,Builtup,72.89,173.08,16986.94
0,17.29,63.51,1721.0,-0.826,5.561,1939.8,0.534,Regosols,Schist,Forest,682.95,318.18,7765.91
1,28.93,217.78,1076.0,-1.92,5.171,2041.1,0.378,Luvisols,Shale,Agriculture,142.58,208.71,884.99
1,16.61,123.79,914.0,0.714,6.826,2238.0,0.93,Regosols,Conglomerate,Forest,27.62,465.74,1538.87
0,17.67,355.27,3929.0,-1.36,7.223,1302.3,0.247,Leptosols,Gneiss,Grassland,2127.35,377.53,2476.56
0,29.39,242.08,923.0,0.129,6.515,2000.6,0.75,Cambisols,Sandstone,Agriculture,476.07,6.14,16609.72
0,40.73,256.64,2988.0,-2.25,4.973,1761.1,0.395,Leptosols,Shale,Agriculture,726.78,563.77,909.56
0,16.91,25.76,2213.0,0.99,5.959,1812.7,0.593,Cambisols,Phyllite,Grassland,317.91,186.98,1759.18
0,1.89,136.48,180.0,-0.295,7.871,1299.0,0.228,Fluvisols,Sandstone,Builtup,42.74,306.95,2977.24
0,5.83,220.85,842.0,0.934,6.968,1804.3,0.772,Cambisols,Sandstone,Forest,656.59,182.46,2886.33
1,34.17,109.88,1430.0,1.303,5.045,2000.6,0.898,Regosols,Conglomerate,Scrub,1205.07,435.64,2800.53
0,6.16,182.48,2055.0,-0.178,4.952,1812.7,0.896,Cambisols,Phyllite,Forest,175.58,963.0,2491.79
0,1.23,222.28,180.0,0.61,8.677,1432.6,0.47,Fluvisols,Sandstone,Agriculture,14.5,44.73,15974.36
0,2.38,200.32,406.0,-2.22,9.673,1651.8,0.482,Fluvisols,Alluvium,Agriculture,31.63,265.5,812.71
0,45.46,94.45,4117.0,-2.257,5.571,1102.0,-0.267,Regosols,Gneiss,Snow,5318.91,258.08,5149.15
1,10.56,252.27,1563.0,2.381,5.642,1964.3,0.082,Cambisols,Phyllite,Barren,147.65,22.3,3573.69
0,7.84,182.68,1337.0,0.676,6.901,1809.4,0.554,Cambisols,Sandstone,Forest,693.32,95.35,2581.19
0,44.77,173.64,3641.0,-5.068,7.592,1302.3,-0.104,Regosols,Quartzite,Barren,2689.94,212.54,8384.02
1,26.58,358.11,878.0,-3.306,7.907,2345.3,0.814,Cambisols,Conglomerate,Forest,187.88,56.45,200.75
0,18.08,43.29,1250.0,0.98,7.069,1979.2,0.745,Cambisols,Phyllite,Forest,714.28,222.34,1939.95
0,26.66,222.78,996.0,1.427,3.393,2151.2,0.914,Cambisols,Shale,Forest,2228.47,1366.7,5473.38
1,44.15,283.55,1409.0,-1.069,7.016,1964.3,0.493,Leptosols,Schist,Agriculture,215.0,160.63,511.34
0,15.9,180.65,728.0,0.677,4.924,2238.0,0.85,Cambisols,Shale,Forest,2017.29,244.9,1691.23
1,39.28,336.75,1199.0,-4.911,8.181,1921.7,0.796,Cambisols,Phyllite,Forest,2326.17,190.78,439.47
0,53.05,249.79,4450.0,-1.154,4.371,1245.1,-0.254,Glacier,Schist,Snow,8691.02,291.67,4531.21
0,26.39,106.66,1133.0,1.669,3.179,1845.5,0.72,Regosols,Sandstone,Scrub,265.45,28.74,9839.49
0,2.42,332.92,316.0,-1.171,9.286,1333.1,0.378,Fluvisols,Alluvium,Builtup,62.04,713.35,10689.65
1,38.47,161.7,2042.0,-0.851,6.25,1801.2,0.786,Leptosols,Quartzite,Forest,3266.36,512.57,1787.59
0,14.6,306.72,1468.0,-0.934,7.544,1743.9,0.855,Regosols,Limestone,Forest,1025.66,304.76,952.27
0,45.01,243.43,1832.0,3.25,3.795,1352.4,0.669,Regosols,Granite,Forest,766.49,471.52,25.78
0,32.14,257.54,2018.0,1.367,3.59,2200.5,0.616,Regosols,Limestone,Forest,324.81,128.28,3018.29
0,10.17,185.77,373.0,-0.203,6.251,1879.0,0.583,Fluvisols,Alluvium,Agriculture,264.05,192.07,4792.5
0,22.03,164.04,675.0,5.097,2.534,2151.2,0.369,Cambisols,Schist,Agriculture,106.87,1319.26,457.62
0,26.19,121.81,3218.0,-0.144,6.785,1939.8,0.318,Regosols,Shale,Agriculture,192.65,104.43,391.91
0,39.46,349.84,2358.0,1.633,3.438,1214.1,0.078,Luvisols,Shale,Agriculture,438.36,365.72,502.1
1,11.05,289.34,641.0,-0.553,7.571,2345.3,0.597,Regosols,Sandstone,Agriculture,401.63,758.08,3525.29
0,38.78,263.41,3088.0,-0.627,3.37,1235.5,0.082,Leptosols,Gneiss,Barren,7298.15,99.58,3220.5
0,52.6,206.84,2677.0,0.674,5.516,1761.1,0.703,Regosols,Limestone,Forest,2748.69,228.84,2204.44
1,32.16,181.27,1165.0,-3.558,5.694,2151.2,0.043,Cambisols,Quartzite,Builtup,2778.79,148.17,18379.04
1,52.95,33.09,1697.0,2.857,4.485,2151.2,0.473,Cambisols,Schist,Agriculture,5.83,966.83,1633.5
1,35.82,232.01,797.0,-2.623,7.273,2331.4,0.725,Cambisols,Conglomerate,Forest,808.9,234.91,1714.99
1,39.5,316.67,3614.0,-2.004,6.282,1141.7,0.096,Regosols,Gneiss,Grassland,4.34,1437.4,1014.93
0,4.53,320.88,257.0,1.554,5.109,1348.6,0.769,Fluvisols,Sandstone,Forest,61.1,401.98,5516.79
0,32.51,15.62,2311.0,1.091,6.502,1455.6,1.0,Luvisols,Granite,Scrub,3249.4,231.9,3311.37
0,35.5,284.2,2014.0,-1.575,6.248,1529.6,0.671,Cambisols,Quartzite,Agriculture,385.07,2.2,2334.91
1,31.49,93.55,1174.0,0.019,5.525,2195.0,0.367,,Shale,Agriculture,421.42,290.58,370.96
1,33.58,316.88,1666.0,1.527,5.688,2429.7,0.802,Cambisols,Shale,Forest,303.71,134.44,569.33
0,28.46,193.92,1246.0,1.217,3.485,2108.3,0.823,Cambisols,Granite,Forest,569.49,258.65,11225.12
0,45.9,305.26,3523.0,-3.159,7.614,1177.5,0.582,Leptosols,Granite,Grassland,452.55,27.31,1363.56
0,20.75,209.91,2220.0,2.011,4.792,1966.5,0.648,Cambisols,,Forest,108.63,1666.77,2496.34
1,32.06,125.64,2037.0,-1.501,7.081,1680.2,0.491,Leptosols,Schist,Agriculture,1519.24,71.91,1940.74
0,32.44,312.84,1963.0,1.333,4.09,1966.5,0.534,Regosols,Granite,Scrub,167.55,696.47,1599.24
0,6.3,274.18,329.0,-1.125,7.95,1691.4,0.837,Fluvisols,Alluvium,Agriculture,225.66,23.76,296.28
0,29.71,280.27,646.0,1.22,3.625,2331.4,1.0,Cambisols,Sandstone,Forest,3358.55,1547.89,2417.07
1,29.19,40.26,712.0,3.832,4.884,2041.1,0.585,Regosols,Conglomerate,Agriculture,74.43,1288.08,2316.86
0,15.22,110.05,2571.0,1.882,5.91,2108.2,0.507,Luvisols,Phyllite,Forest,178.93,934.18,1033.96
0,37.0,51.98,1311.0,0.761,4.808,2201.8,0.727,Regosols,Quartzite,Scrub,981.46,166.51,2936.14
0,2.41,246.13,341.0,-1.532,8.878,1691.4,0.582,Fluvisols,Sandstone,Agriculture,25.77,482.75,1890.68
0,5.14,329.3,249.0,0.719,6.136,1299.0,0.52,Fluvisols,Alluvium,Agriculture,39.38,945.92,1292.72
1,33.5,4.09,1134.0,2.363,4.568,2201.8,0.663,Regosols,Phyllite,Forest,897.17,44.74,3301.68
0,11.4,123.7,283.0,1.323,3.748,2331.4,0.775,Cambisols,Conglomerate,Agriculture,1350.35,1407.65,1125.99
1,39.68,181.05,1879.0,-4.604,8.975,2301.9,0.899,Cambisols,Phyllite,Forest,33.62,1.22,226.28
0,16.3,89.99,1475.0,0.199,7.298,1979.2,0.856,Regosols,Limestone,Forest,368.35,98.91,256.17
1,35.07,48.6,2111.0,0.823,4.764,1680.2,0.454,Leptosols,Shale,Agriculture,146.09,415.93,160.43
0,55.27,259.21,4290.0,0.634,4.908,1102.0,-0.014,Leptosols,Granite,Barren,3070.5,1470.45,4205.72
0,20.79,285.16,304.0,-1.537,6.161,2041.1,0.877,Cambisols,Shale,Forest,2756.85,527.17,20095.71
0,0.47,-1.0,537.0,-0.51,9.602,1618.8,0.551,Fluvisols,Alluvium,Builtup,48.51,716.04,4290.03
1,43.58,232.14,1705.0,-0.183,4.426,2201.8,0.372,Regosols,Schist,Agriculture,200.65,1416.03,242.71
0,33.32,337.92,2827.0,0.502,3.588,1459.2,0.692,Leptosols,Gneiss,Forest,7494.27,681.24,991.78
0,15.92,154.01,3693.0,1.442,6.587,1371.6,0.703,Leptosols,Gneiss,Forest,2051.75,1943.83,2075.39
0,41.61,38.85,2430.0,-2.248,4.316,2108.3,0.695,Cambisols,Limestone,Forest,1766.18,493.5,5280.67
0,15.1,73.22,923.0,-0.869,7.364,1809.4,0.476,Cambisols,Sandstone,Agriculture,212.45,486.51,1237.6
0,23.5,229.96,1510.0,-1.143,7.422,1777.2,0.761,Regosols,Phyllite,Forest,396.58,284.56,4019.62
0,21.71,331.04,1230.0,1.852,5.184,1873.8,1.0,Luvisols,Sandstone,Forest,551.15,292.87,2756.83
0,33.74,278.31,1002.0,0.359,6.566,1502.9,0.566,Leptosols,Quartzite,Forest,252.57,734.47,3016.7
0,12.76,213.94,1288.0,1.172,4.708,1761.1,0.428,Cambisols,Shale,Agriculture,536.67,2045.19,8193.46
0,25.31,192.75,4377.0,0.753,3.817,1031.6,0.133,Leptosols,Gneiss,Snow,5323.38,605.69,1460.01
0,18.2,62.93,2174.0,1.383,4.693,2288.3,0.423,Leptosols,Shale,Agriculture,328.72,237.14,2965.43
0,28.9,129.65,524.0,0.662,6.658,1982.4,0.921,Cambisols,Shale,Forest,1663.97,398.04,575.75
0,11.29,258.07,1843.0,-0.13,7.543,2108.3,0.583,Cambisols,Quartzite,Forest,1685.76,337.27,2766.93
0,37.15,20.84,868.0,-0.671,5.646,1979.2,0.382,Regosols,Limestone,Agriculture,759.37,891.04,2637.74
1,21.69,100.97,1155.0,-2.885,4.869,2238.0,0.74,Cambisols,Sandstone,Scrub,1160.51,350.69,297.16
1,29.93,167.05,1615.0,-0.361,6.64,2200.5,1.0,Leptosols,Schist,Forest,242.24,47.39,3585.23
1,29.41,348.3,1347.0,-0.981,5.228,1966.5,1.0,,Shale,Forest,141.34,41.91,538.7
0,52.08,58.14,2777.0,-3.139,6.066,1429.8,0.56,Leptosols,Gneiss,Grassland,3987.42,138.61,1390.84
0,26.54,147.97,600.0,-1.325,6.549,2041.1,0.725,Cambisols,Sandstone,Forest,1848.52,352.32,2296.61
1,31.26,84.15,1727.0,0.631,6.0,1761.1,0.304,Cambisols,Limestone,Builtup,302.85,2068.6,1148.0
0,52.46,189.91,4671.0,0.975,4.096,1132.9,-0.039,Leptosols,Gneiss,Barren,5550.76,941.93,3581.84
0,24.78,44.46,1059.0,0.969,5.25,2000.6,0.47,Cambisols,Shale,Agriculture,409.39,65.71,1499.29
1,22.18,4.97,1975.0,-2.66,6.92,2201.8,0.751,Cambisols,Quartzite,Scrub,3847.12,367.26,2668.3
0,30.43,285.81,2783.0,0.045,4.976,1782.4,0.095,Leptosols,Gneiss,Barren,1480.56,1015.57,344.91
1,32.11,39.43,512.0,-0.298,4.987,2108.3,0.679,Leptosols,Shale,Scrub,3766.91,150.33,184.69
0,29.85,344.74,323.0,0.829,6.447,1809.4,0.673,Cambisols,Shale,Forest,397.54,2119.61,6470.44
1,21.25,65.26,1987.0,0.306,5.658,2429.7,0.566,Cambisols,Limestone,Agriculture,309.61,275.99,8708.92
1,37.34,30.73,3111.0,0.383,4.175,2429.7,0.442,Luvisols,Phyllite,Agriculture,1137.27,691.09,377.09
0,44.73,259.42,679.0,-4.466,9.177,2087.3,0.707,Regosols,Sandstone,Forest,2223.7,61.72,3377.54
0,46.64,197.2,1473.0,0.116,5.531,1964.2,0.277,Cambisols,Granite,Agriculture,191.18,406.63,786.11
0,18.24,171.02,1323.0,-0.545,4.451,1763.3,0.838,Regosols,Quartzite,Scrub,793.79,429.47,8317.45
0,35.47,93.28,1705.0,-2.706,6.524,2108.2,1.0,Leptosols,Granite,Forest,107.81,378.65,23924.7
0,17.44,284.24,1462.0,3.861,5.171,1954.2,0.718,Regosols,Phyllite,Forest,1023.82,3226.81,6281.5
0,16.14,131.48,2174.0,0.294,4.895,1964.2,0.607,Leptosols,Quartzite,Agriculture,203.52,486.3,589.41
0,45.56,163.66,3642.0,-1.08,5.929,1310.2,-0.341,Leptosols,Gneiss,Barren,832.53,2.42,2092.67
0,38.17,110.92,4072.0,1.862,5.973,1310.2,0.481,Leptosols,Gneiss,Grassland,4160.93,78.83,4974.17
1,31.49,328.07,834.0,0.944,3.927,2238.0,0.399,Regosols,Shale,Agriculture,115.14,1536.44,2585.64
0,14.14,304.87,423.0,-0.651,5.4,1845.5,0.564,Regosols,Sandstone,Agriculture,109.47,312.75,12925.61
1,23.88,37.61,924.0,0.275,6.415,2108.2,0.723,Leptosols,Phyllite,Agriculture,157.27,55.17,3084.14
0,6.81,22.59,440.0,0.433,6.769,1299.0,0.841,Cambisols,Alluvium,Forest,317.81,39.03,523.66
0,43.6,68.09,5355.0,0.56,4.126,1429.8,-0.222,Leptosols,Gneiss,Barren,1132.13,1236.58,5644.82
0,27.07,299.96,1999.0,1.897,2.295,1782.4,0.06,Leptosols,Gneiss,Barren,398.73,634.13,18147.97
0,29.83,17.47,1041.0,1.365,6.308,1777.2,0.693,Cambisols,Granite,Agriculture,24.2,0.94,265.48
0,22.42,347.24,4066.0,-1.485,4.605,1132.9,-0.285,Leptosols,Schist,Snow,80.96,427.13,6882.98
0,41.38,131.11,4151.0,-1.825,5.868,1132.9,0.369,Cambisols,Gneiss,Grassland,446.14,491.39,1222.51
1,9.95,165.13,810.0,-0.476,7.7,1873.8,0.995,Cambisols,Sandstone,Forest,163.36,264.03,1662.15
0,45.88,32.15,2164.0,-2.005,6.5,1812.7,0.851,Leptosols,Quartzite,Forest,501.46,577.14,3060.69
0,2.0,122.73,561.0,0.623,7.472,1432.6,0.898,Fluvisols,Alluvium,Forest,23.5,344.84,14705.31
0,20.16,160.58,1039.0,-0.563,6.81,1809.4,0.822,Cambisols,Sandstone,Forest,280.33,186.83,1716.49
0,17.17,253.62,1111.0,1.971,6.05,1845.5,0.547,Cambisols,,Agriculture,59.55,1569.23,3387.03
